,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19,T20,T21,T22,T23,T24,T25,T26,T27,T28,T29,T30,T31,T32,T33,T34,T35,T36,T37,T38,T39,T40,T41,T42,T43,T44,T45,T46,T47,T48,row_sd
20190717,-0.135398923,0.537334782,3.023711749,1.004775869,2.499666934,4.966153637,2.763118668,4.574697103,3.71525626,3.589896978,6.523849105,9.0602377,6.74219777,7.295626638,3.762173998,4.169816308,1.75576428,0.529982131,4.794039886,3.293816138,2.632659247,2.656718053,3.190187674,1.469853214,-0.867663099,-1.990179196,-6.214905441,-11.62699075,-11.35809568,-12.15475213,-12.0105365,-13.88561183,-13.4549914,-13.58759434,-21.11704445,-18.22802663,-20.05571974,-17.36412776,-15.20661474,-14.78493745,-16.95281301,-9.713644209,-7.225505818,-4.891467682,-3.751610596,-2.634442759,-5.319398854,-4.722207723,3.178736877
20190718,-2.637840103,0.644976431,3.48643718,4.401045228,5.516826683,4.287150719,5.421270332,6.236974625,5.526833069,4.84670925,7.497778518,7.447146711,5.898587569,5.776486714,3.456153455,3.290633917,3.80625337,2.716988828,4.010047758,4.323987861,4.639301755,8.000486017,6.56309443,1.343697061,-3.342528329,-3.382992754,-3.324972171,-12.34073777,-15.06325985,-15.83679804,-12.16305078,-11.41616703,-15.48854695,-14.57207249,-22.74063236,-17.47906517,-19.99321455,-19.36055001,-17.61074538,-15.06187222,-17.00627833,-8.543938032,-7.368876129,1.979000683,-2.51903241,3.75309465,2.501793483,1.760571721,3.469921125
20190719,1.900272895,4.482520786,2.317545913,3.773199406,3.796291662,3.580306458,4.472910433,6.674722003,4.646235443,6.404195448,13.94113653,8.653816918,9.197120405,5.897554306,7.003687803,4.788902214,5.524141922,3.213047555,8.291250871,2.802672468,3.624261466,6.029749016,4.436757788,10.35373373,11.00487215,-2.800536437,-3.839190485,-7.942245019,-12.53111617,-11.23599813,-10.71630078,-15.39422874,-11.5953144,-14.63213272,-22.39262081,-14.03116973,-14.657728,-12.76097439,-11.92387279,-4.327714374,-8.403451013,-9.372454534,-9.733847958,-6.600707823,-6.916904683,1.138916201,-0.063524281,1.439348653,2.896219299
20190720,7.081209964,0.480031237,4.146345478,1.74083345,3.721504315,4.17836677,5.335272993,5.40593924,4.567632128,4.091523424,6.074338891,7.532067407,7.412154773,3.811267068,4.624491665,4.279053974,4.451667542,2.112531039,4.083754769,0.483772785,4.295282595,9.03717852,8.800604398,6.85527774,-3.723828956,-2.343771597,-2.940510324,-10.82328399,-7.105720688,-7.148330969,-4.771325594,1.250597125,1.943788908,6.95390095,1.809357733,5.983534053,0.476067786,2.93880388,2.496232559,4.878449672,-9.130228851,-10.51800063,-19.06072667,-7.559453076,-5.518741456,-6.52487788,-6.219775689,-2.949401222,3.692052595
20190721,-0.447916021,-0.226937204,2.033296498,-0.555182316,2.842630062,2.646471598,3.121494459,4.356667209,4.016200834,4.691826716,7.264314635,10.07816699,4.906503435,5.757179289,5.418787998,5.629433367,7.587763968,5.402411778,5.012747091,1.634663719,4.037190398,2.656563149,2.046011094,0.559040159,-1.291727318,1.774920633,-4.226295314,-7.566531712,-5.472948931,-9.405521898,-11.88090236,-12.06061629,-14.01933082,-15.91675202,-18.73445431,-14.62664508,-10.19191251,-7.51295622,-13.89411925,-13.80387087,-14.55205661,-11.7503824,-12.31540684,-9.581339977,-10.42376128,-3.484398094,-10.66874596,-8.016926554,3.588440741
20190722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20190723,0.07212295,1.109915107,1.845005015,2.645515994,1.74788942,1.959421672,3.368166033,4.112894553,3.241651447,3.517723754,4.434771677,2.466469142,2.661822514,5.856022498,5.264169752,3.921327821,2.930318531,5.085450007,2.118693265,3.936988594,2.643589313,3.689715095,2.112847449,1.20697472,-1.626409674,-3.789356633,-4.977979587,-5.998160608,-9.186137561,-12.51523179,-10.38596967,-13.83588011,-14.742727,-17.08448125,-18.26120319,-17.59433291,-17.63010011,-16.66333534,-19.83105168,-14.123176,-13.46363298,-17.08032793,-12.4804359,-12.7737823,-9.858834751,-5.863596078,-5.054982228,-1.054344455,2.433703619
20190724,-0.028687626,0.943178596,1.539500308,1.475458018,2.303773653,2.140802827,2.705193655,1.691778277,2.869585219,4.688728316,3.805738693,0.604688206,4.018456014,4.357615223,4.686708086,2.439136393,1.69633929,3.883792729,3.970054619,3.449131742,3.169363489,3.536454666,3.443309024,0.934921814,0.812254141,-5.329076942,-4.187806062,-0.94899993,2.962841655,-13.46723867,-10.84752414,-13.86892249,-16.99121621,-15.30316928,-17.6149971,-13.65798296,-15.36268629,-13.08187409,-17.56405209,-14.8121863,-15.2090064,-18.40300886,-10.43304431,-12.24201112,-9.005548764,-3.568509317,-5.444138456,-1.071341861,2.413007513
20190725,0.173473046,1.277229275,1.00474684,1.941228121,1.516969377,1.700271932,4.117395576,3.787483975,4.382201755,2.995183759,2.771030033,2.470726548,2.969041673,3.608490258,3.213257676,1.69482299,1.448722172,2.987788059,2.583173325,2.742037296,2.173324716,3.359017824,2.782500409,2.885938851,0.711365407,-3.724348575,6.240051484,-0.218209928,-2.385363763,-11.93389581,-7.953445409,-14.26105588,-15.82499091,-14.23248988,-16.01200656,-13.8952834,-15.96407367,-15.81968711,-17.65771028,-12.78822444,-12.06572076,-13.79563978,-11.0072753,-9.044620146,-7.812442098,-1.242652077,-3.572814332,-0.628201771,2.498077304
20190726,1.050478659,0.939397247,2.557287376,2.868984275,2.471249879,3.839392407,6.370902499,6.064054274,3.556078763,5.3296303,8.66678734,2.62561146,3.150208041,6.820318709,5.352888323,4.822358333,4.585329054,5.023957908,4.867789672,4.012670242,7.014459103,9.156279629,10.31648589,12.31945226,13.15202209,1.68260071,2.983118304,-0.891922017,1.609564712,0.686551907,-8.996433256,-16.7225436,-15.44894608,-18.63138444,-20.16569924,-18.09524259,-23.00614096,-17.84094322,-18.31800474,-15.55541501,-14.34888234,-11.55906433,-10.03604333,-5.429807471,-1.928429394,1.28704903,1.361431144,0.556379384,3.34736945
20190727,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20190728,1.579574497,2.731613615,2.113421549,3.249809274,2.223597699,6.834287533,3.585038558,4.506047539,5.29247868,4.950900697,5.416129864,3.524633945,3.037023755,6.772124244,6.320608137,5.049383981,4.376014338,5.602180846,5.676852466,5.069245744,6.212390203,8.95081091,12.76332976,10.81177647,15.92707863,-0.328175959,3.982870395,-6.463273316,0.512489628,-10.5234119,-13.1984299,-13.95163928,-14.92101125,-18.60477666,-21.51912522,-17.25596828,-20.94703877,-18.25818753,-17.32780886,-8.80466286,1.344085014,0.573642882,1.25640428,-0.456217488,2.465457497,0.485758374,3.199646665,3.51661399,NA
20190729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20190730,-0.377715616,0.921542455,5.732674106,4.168721782,2.107346006,2.248099298,2.376994901,4.379136525,1.983107029,3.290788591,2.937110364,2.260744917,4.299519482,4.213182462,4.928778812,3.52978375,2.699672404,5.323542713,2.851770752,2.020627914,3.65307799,4.133059288,2.884750096,1.083872315,-0.742066738,-3.730269564,-8.4366849,-14.41461563,-11.3360613,-10.45676499,-13.6835052,-15.17388672,-15.14122605,-16.88876934,-17.31100704,-13.91994371,-17.2943101,-15.78273374,-18.95026298,-13.28399518,-12.34964233,-14.37136787,-13.89506942,-11.59195961,-10.46176635,-8.129060531,-7.50853564,-1.827086109,2.280555494
20190731,-0.162126897,0.27018961,6.801380875,3.644710209,0.699625916,0.893182674,2.910388182,1.876593783,1.124144048,1.210684179,0.923985153,0.757275591,0.884548562,0.41995116,2.72768465,1.279570371,-0.171822109,2.216448941,3.10505408,3.753579859,4.800765563,7.400479593,4.239780018,4.421246365,8.012326536,6.156395627,-8.300650681,-13.71777859,-7.890046664,-12.28458673,-10.65566064,-12.46078898,-13.63821183,-15.51444039,-19.05260432,-13.18777114,-13.45879871,-15.17128578,-19.41626871,-12.70693551,-14.09827121,-16.18848608,-12.4065545,-9.822174501,-8.875307182,-6.571696046,-4.14675935,-1.120077362,1.994984953
20190801,-4.675263307,-7.040540378,-0.993019692,-0.88480127,-0.198146434,1.378205944,2.322403009,0.632414807,2.244491603,0.163674637,1.069784427,1.160241394,1.943553475,0.25465388,0.240250953,0.488088946,0.481049224,-1.498105494,-0.946076283,-1.867149932,-1.081939844,0.47768501,-0.425600512,0.351312272,1.26157985,2.773330166,1.634523683,4.359000495,-8.11258334,-13.48778129,-16.50221653,-16.03583506,-12.74702175,-17.97831273,-14.08416789,-14.76171611,-12.42233993,-15.94205007,-13.52790541,-10.96075358,-11.86778299,-10.62759437,-11.11448335,-15.18448654,-7.509840793,-5.667989337,-2.11280413,-5.069349403,1.693317066
20190802,-9.628343272,-2.145816169,0.228304503,-0.808527767,-0.130652025,-0.225423788,0.923411133,0.489048513,0.959777094,-0.322653821,1.369622766,3.253811357,3.052210108,1.024993821,3.101566433,0.590659436,1.441419969,2.08558742,3.568828547,0.259874369,-0.315928333,1.434863854,0.276807833,0.533669269,1.206318866,3.573476985,-0.36670971,4.505670634,-7.36366571,-12.8080495,-15.2751814,-15.0755888,-14.83270557,-15.02560559,-14.33211624,-14.04157464,-17.6499777,-20.44908159,-13.90845212,-12.17124088,-16.63478376,-11.96026021,-14.5739844,-15.27582516,-7.955575348,0.038721133,0.346015697,-12.32862947,2.052704778
20190803,0.291918956,-0.537984725,0.011413002,-0.313566435,-0.582222117,-0.231885262,-0.287321852,1.959011292,7.648030939,0.285019852,0.471613604,2.233025857,0.312979946,-0.152153457,0.958055129,7.411167643,4.371192533,3.210132462,4.970427013,1.342965145,-0.752680719,-0.463818051,-0.652038475,0.837604546,0.182321011,2.824126138,6.207015815,11.47871472,-8.109046442,-13.6886983,-15.29390882,-12.88581173,-11.46864801,-8.743067116,-11.83186376,-8.847291683,-18.712092,-16.74705777,-9.707620554,-9.652908514,-7.91177517,-8.557812221,-10.97606605,-10.62966052,-7.207974421,-0.458952574,-11.98095108,-4.446205168,2.050361414
20190804,-1.615114921,-0.386223254,-0.153392061,-0.037075476,0.203496186,0.400363204,1.128719008,1.113274915,0.91749589,0.116119144,-0.01163833,3.262453433,2.335046411,0.815116605,2.292918817,0.129662334,0.828475737,2.297216767,3.61208578,0.331703861,-0.132368885,1.886175971,-0.062671221,0.280708676,1.520021808,1.22214199,0.297623469,1.615103661,-7.040739773,-10.93457992,-13.11075523,-13.18955855,-14.93749565,-13.17064884,-15.13581387,-11.28335028,-16.1567197,-18.83234736,-10.20940743,-11.99614982,-8.919528206,-6.430374671,-6.977305413,-3.291326161,-3.744108832,-11.28543738,-0.589997113,-3.006617363,2.081106026
20190805,-2.669530093,-0.401510069,-0.10644267,-0.187468954,-0.204383206,-0.246447089,-0.548753777,0.870297871,4.020074037,1.346249464,0.822576451,1.897529772,1.742259604,-0.207751867,0.811849673,3.090866073,10.17777742,4.601906853,6.741626854,0.048020762,-1.270840872,-0.037920241,0.017340741,0.303968411,0.067389554,2.585771636,4.498797538,7.868386733,-1.051621266,-14.75642001,-15.45599387,-15.64888118,-16.55964388,-12.78747804,-19.17299078,1.577482398,-13.88768018,0.378835867,-7.440084607,-8.408748762,-9.909738735,-4.223183648,0.65227631,-0.603525816,-7.217273214,5.106948649,2.011554662,-0.730539644,2.008130327
20190806,-1.815906489,0.968604703,2.801900662,3.092500099,5.383419502,4.308155619,9.825273042,1.826850998,2.926082765,2.347323846,4.557756493,4.372799667,2.747229363,2.556440084,5.147088733,5.06442126,4.898726219,3.867650351,3.660568378,3.588378099,3.129680856,4.135230725,3.462178562,3.120156398,5.103915601,5.423716613,5.737054026,6.126120658,-5.054268066,-10.76681634,-11.58209373,-14.70813237,-13.80760408,-14.33600984,-13.53331047,-13.66798925,-16.38349577,-16.36529709,-11.68966725,-8.718448416,-12.30371922,-12.56894687,-11.31528047,-16.44656394,-10.33395449,-5.918792367,-2.846172075,-4.285444673,1.996559774
20190807,-1.996016688,-1.221897679,-0.003344142,-0.327015517,0.238670415,0.652328326,1.550582551,0.71003324,1.096882441,1.500294033,1.884778723,5.062724598,3.408773877,-1.770842751,-1.164443854,-1.343787304,-0.628951062,-0.882183897,-1.674489182,-1.911251884,-2.672826726,-1.450782226,1.9212917,0.966447429,3.490836218,2.782853836,0.15120706,-0.749591862,-5.856621648,-9.777072268,-12.16288134,-16.14157379,-15.01546273,-12.56841463,-13.0776262,-14.01059836,-19.25930176,-16.5568187,-13.24872442,-9.216305424,-4.403565036,-9.021978286,-16.99579107,-4.197641129,-2.387535717,4.918933616,-2.925208666,-4.113229485,1.882929695
20190808,-3.96995269,-0.452716714,1.815470919,1.019590705,0.97831723,1.300075146,3.545745301,2.510256163,4.560740506,1.219793642,1.431267527,1.660319427,0.183187961,1.129826389,0.961229535,0.733792481,4.219739424,6.637262993,4.552500947,3.21422081,1.959707508,3.018932639,1.942817523,0.125205126,2.714567786,0.396484644,-3.078376798,-2.986719423,-7.733568448,-13.60095001,-12.68030015,-16.18690279,-11.83546048,-14.79234576,-17.09062937,-14.34104244,-16.8141928,-13.20530126,-13.87420869,-11.56061732,-13.54860812,-13.25609744,-12.32856959,-11.29660652,-10.17728771,-5.632094705,-5.267697541,-5.864729797,2.013463593
20190809,-2.026067769,-1.200051423,0.198619644,1.456246193,0.675526881,2.022600318,3.348050486,3.138888543,3.957758105,6.335746658,5.681923711,7.793216854,6.662832853,6.474524237,8.463449485,6.373855021,5.346343874,5.210325871,3.320576572,2.728906306,0.974640094,0.635287878,4.667818526,5.59997668,4.139329687,1.783840212,-1.164342818,-5.635526759,-10.26582958,-7.813420103,-11.85873089,-12.28366914,-11.98401605,-14.803575,-16.369727,-17.82657989,-12.2604602,-15.10344171,-11.06989829,-12.65734161,-12.42452522,-13.47019958,-9.514309717,-10.22002919,-7.88933639,-8.588123866,-5.773044278,-2.566083735,2.825602818
20190810,-1.600949754,-0.112889895,0.512446184,0.434960358,0.275097851,0.297364952,0.76868965,1.798677975,1.666068139,2.195920501,2.102551837,4.092866614,4.492826703,2.666054489,9.058675787,9.10785917,7.351191704,6.458871366,5.693272856,4.243150162,3.720045238,2.315393602,3.340883203,1.510755196,8.201522426,5.467644457,-2.329057253,14.3473764,-8.088064218,-9.152490699,-10.66317287,-11.59741226,-13.32397503,-16.556613,-18.50965804,-20.06719229,-15.74910335,-20.46358335,-15.22804752,-17.69509904,-17.42752857,-16.23105751,-10.77421314,-5.819591891,-7.798453036,-7.480295809,-2.234936419,-2.459662389,3.023616364
20190811,-0.326293973,-0.314583284,-0.045604688,0.521782432,0.003272637,0.10988162,-0.272649431,0.687412507,1.391706038,0.605694879,0.785639564,1.332513495,2.866663129,1.211471298,1.598488192,2.437677836,0.35335014,0.109353376,1.791057417,1.940553728,1.563185657,-0.144089241,1.336686785,5.356155982,10.19265474,18.53407909,3.295729683,-0.529621735,-6.257141864,-7.732908988,-5.419758705,-5.213819732,-8.446632995,-8.798260523,-3.341886739,-9.700514563,-12.89058319,-10.22260506,-18.03177256,-13.63140139,-11.63075861,-11.36296322,-12.0371039,-8.288211245,-12.88194791,-7.405384385,-3.150073086,-3.704635194,2.463876035
20190812,-1.799656326,-0.921367949,0.373542239,0.58483284,0.441665075,0.793143123,0.638433292,0.951450271,0.763687736,0.150616795,-0.246668489,1.403405482,2.123690188,0.699965519,1.755014678,2.794072614,1.976304455,1.742011485,1.948593905,1.532744611,-0.258413336,-0.811878561,-0.020272597,0.285229679,1.692243034,10.69803493,0.199326218,-5.420712229,-11.00281574,-9.965024442,-16.39305687,-9.32490488,-22.01626736,-17.36318926,-21.2776121,-20.43623287,-15.59890946,-25.85950219,-14.54502217,-12.81040119,-11.02364454,-10.86533554,-7.03334729,-5.892253932,-11.1486815,-5.604677952,-4.461524718,-4.412805977,2.701969374
20190813,-1.185933727,-0.291156034,4.748764001,1.068164444,1.018885703,0.60205544,7.819393488,0.104512112,0.718925291,1.288207704,0.610151813,1.618131336,2.248462976,1.44902679,1.78027858,1.303708503,-0.533043397,1.282776863,5.343779233,6.891072382,5.109977952,6.306389515,4.640459001,1.792986734,1.922330815,2.010975705,-0.993262617,-2.326228571,-5.724841109,-6.524959956,-6.409682182,-6.757677975,-13.29212852,-18.34236934,-16.55306773,-18.17812618,-7.041091955,-15.83873558,-12.33582815,-11.45425999,-10.66932367,-7.180473838,-2.221187097,-1.684229958,-5.612766606,-3.698925794,-1.215356032,-1.125911871,2.492040681
20190814,-0.221515804,1.360702743,1.825740171,1.084392607,2.042674131,3.165454062,2.825871734,3.790707835,3.388579649,3.141531975,2.874028747,3.513558364,4.607613427,3.078091825,3.984528921,5.859366506,6.174184384,5.267864405,4.244132942,4.667621125,1.857484037,0.076020775,1.923159033,1.223422032,1.120485281,-0.23459983,-2.272854794,-2.872992207,-9.612572972,-10.3166453,-8.974838058,-10.25540727,-12.38070791,-15.02893167,-14.64928444,-13.84013536,-6.65088166,-13.35095636,-13.52993677,-4.379335878,-9.465658181,-9.198216733,-5.2689757,-10.08034564,-11.61755431,-7.639602842,-4.946787729,-2.690348108,2.625198885
20190815,-2.443087422,-1.125942412,-0.836989875,-0.690561663,0.857460088,2.574558357,1.575834855,2.698718223,2.302515727,2.922229287,4.222996572,7.237795404,6.689006566,7.626637034,7.182708191,4.37580222,3.332712019,2.588333607,1.177869411,1.505515077,0.874100902,0.46397906,2.716260761,0.823863979,1.634523736,4.063095315,2.036361523,-2.453229153,-9.238538517,-11.62230474,-11.28124745,-11.09677806,-12.63792625,-16.42023953,-17.50176842,-18.89363536,-17.33805216,-18.62327112,-12.34798118,-7.581593375,-8.089545468,-7.118275113,-7.055375983,-9.531589902,-10.78259116,-6.074056059,-2.679491053,-3.208511988,2.742279414
20190816,-1.47253986,-0.170913943,0.234726616,0.011595773,0.906449526,1.58920135,1.898055055,1.432071561,1.415504969,1.331253945,1.504464651,2.233852522,3.211772697,2.000617525,2.968632186,2.826167374,3.163984664,2.726738214,5.952810518,4.586301654,1.520723384,1.349068234,4.434357183,3.405814037,2.037869858,1.615714773,-1.491524637,-6.486053484,-7.454065264,-12.53571464,-8.18657673,-7.890781738,-10.56865754,-8.94580924,-10.76809201,-14.59833324,-12.97724685,-16.27356184,-11.21669389,-14.62087393,-13.77785108,-11.95359277,-9.938556966,-7.418656051,-12.17051531,-7.607981012,-4.150461678,-2.913995262,2.683384489
20190817,-2.335799501,-1.514164059,-0.265620324,-0.472694655,0.225133032,1.577757185,1.753817641,2.299300311,3.076412447,-0.816578004,0.098962923,1.00566346,0.279435201,0.421250864,3.450736918,0.05098581,1.321654717,0.905047071,-1.104732014,-0.678895533,-0.070726378,5.811158951,7.804351611,15.38679408,8.935826666,4.518387081,1.423819274,-0.090707362,-8.564026172,-7.437299324,-16.13415377,-19.20372907,-13.97675561,-10.57621968,-10.49587853,-9.956303683,-16.99700565,-19.26334326,-15.92338454,-9.86043416,-8.768876768,-10.44059615,-13.75962776,-11.17399247,-11.17397508,-6.796698693,-5.609660043,-4.16516987,1.701599983
20190818,-2.208370493,-1.387510552,-0.302008966,-1.338032627,0.400206787,2.472410933,0.736370803,0.509757652,1.245930754,-0.00717905,0.847357974,2.502384096,1.78892566,1.027211249,1.952359133,1.044103025,3.348733696,1.70561913,1.224653397,1.79786315,1.677819323,1.376473441,4.322987507,6.06725359,1.015927671,0.514077275,1.596733077,3.155399554,0.70426479,1.558223758,-7.246610069,-13.17738302,-14.44100793,-1.960408967,-7.509947687,-10.58977205,-16.43273955,-16.92261303,-16.47808274,-18.2818017,-20.82488339,-14.90555621,-14.94582954,-10.35107005,-8.511454465,-8.462499628,-6.180432954,-5.324004422,1.626959356
20190819,-1.779949302,-0.270690515,2.724477172,1.310335967,1.446955913,1.139083459,1.428958142,2.223058732,2.300045865,1.45689491,0.880667342,1.811153817,1.477655659,2.680240714,2.080683319,1.03184409,1.038481592,0.725456515,0.642556707,0.614070649,1.128148764,5.186291783,7.905574983,12.09546183,2.864565842,-1.066260605,-5.134967933,3.527260037,-3.332751511,-3.78021192,-13.10711777,-14.79485395,-15.02766051,-13.15694216,-14.0381854,-14.19512172,-16.97961664,-17.83970696,-16.74234884,-15.18458666,-17.59031842,-12.95030957,-13.38976546,-10.11770551,-5.596499143,-5.499616018,-4.494134689,-3.861366439,1.381785552
20190820,-1.575519903,-0.348268751,0.482886625,0.410038654,1.173442069,2.117234511,3.661153694,1.852511907,1.888661635,0.248411998,0.524269574,-0.011489427,-0.135657009,0.411026444,2.637337075,1.643273167,1.713262559,0.473934957,0.406701997,1.846742743,1.871077054,1.596698972,9.834612088,20.16336197,8.048090245,2.107280359,-0.618498216,1.910371368,-10.7537908,-11.06981326,-15.34635964,-15.55706398,-15.86993536,-14.7446024,-17.34295562,-14.86409046,-17.79569547,-18.67353421,-17.2772884,-17.06101453,-14.11462572,-14.34645606,-14.24457055,-8.474965716,-7.792161766,-5.39493756,-6.515397493,-4.071463008,1.389307938
20190821,-2.175630068,-2.621396288,-0.606690013,-1.096835321,-0.604967933,1.117429335,1.813287296,1.468132408,1.800063507,0.520935137,0.973552182,3.054748477,3.580152663,2.451900453,5.434218962,3.993535777,5.645471164,2.812541031,0.054632405,-0.404927422,0.675593998,2.59022015,7.047266644,10.91587984,2.268830345,-1.540022224,-4.347096742,-1.281503831,-3.402100775,-5.790602997,-10.32253861,-12.65976385,-15.77269509,-15.69859513,-14.74326827,-11.51066799,-15.15981487,-17.41414518,-14.43901653,-12.38264843,-11.21587668,-9.145171104,-12.27282955,-7.817226139,-6.689633926,-5.956764727,-1.83908619,-1.422180781,1.583812623
20190822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
20190823,-1.912013195,0.202749126,0.871234382,1.099589938,1.062175209,1.386151336,1.271607374,1.075895691,0.679853133,0.702630039,0.651130623,2.416425583,2.000869078,2.173876631,2.935644935,1.911531257,2.72221836,2.083286308,2.308407887,1.888021442,1.896375992,3.28884213,3.212067315,4.870507666,4.120342878,-0.497483732,-2.278396293,0.549802012,-4.331528684,-3.964111261,-6.799003813,-8.641034488,-8.937247056,-11.4709834,-13.37652982,-12.76643031,-11.22512419,-13.54507425,-11.84532565,-8.043766973,-8.695861427,-8.236123148,-11.72951487,-8.226438475,-7.588514413,-7.815258213,-2.130630212,-0.086784467,1.742454651
20190824,-0.99132699,0.711000177,1.909592749,1.472654356,3.353192133,3.518367329,2.825623568,2.181165517,2.216427696,2.052414976,1.49115729,1.042378758,2.132931317,1.624662331,2.372510841,2.257030344,3.0129283,2.926309872,3.008766965,3.978919664,4.509356897,3.358742707,2.694039444,2.708535578,4.292018437,2.163191429,6.908775617,-2.048397169,-3.047028015,-5.156302428,-7.269862573,-8.44159454,-11.42058645,-10.00365982,-12.18111469,-13.28834689,-13.62243465,-13.64447548,-12.79353406,-10.9807739,-11.02653446,-12.28207983,-14.69497788,-10.23589362,-9.110114417,-8.021751019,-6.536182439,-2.405572396,3.21284451
20190825,-1.073023209,0.274514616,2.607148294,1.823733904,3.186338374,3.509420617,4.033657967,2.435191652,2.787864336,2.918124667,2.515169573,2.483031352,4.684088351,3.489874617,3.317866451,3.852111978,3.643708124,3.6238905,3.624718098,3.358294615,4.77329684,5.940642736,4.649450398,2.302267886,2.855430353,-0.294101846,-1.162306741,-4.834456694,-6.20505359,-9.091931281,-12.73466447,-11.28957027,-12.78261535,-11.55160199,-14.70659889,-14.14510723,-13.75103866,-15.84156951,-14.76733176,-14.20504746,-14.84261759,-16.36158649,-14.91348761,-8.296188611,-7.857180927,-6.445159862,-5.262450811,-2.474492749,3.571168946
20190826,-0.948258853,0.445080361,2.052036274,2.562686087,2.883362832,2.55430127,1.895548041,2.11308688,2.150053913,3.445558521,2.52128604,2.039299666,1.926361616,2.549106557,2.467795992,1.940135295,3.361532547,2.846009495,2.859430185,3.236688531,3.437982674,3.592885993,3.208041833,1.225897355,0.677297757,-0.949104163,-1.824856446,-6.339273677,-9.041769091,-9.136769532,-8.643214707,-12.66822136,-17.40391838,-12.30859685,-12.88122273,-14.06821182,-13.38615691,-9.021004454,-6.909762612,-7.143320115,-6.562485457,-8.44723257,-11.72749555,-7.922446153,-9.367655664,-8.512782749,-8.314200462,-5.949320663,4.743785625
20190827,-5.461564704,-4.449916966,-3.22845993,-1.261675275,-2.563001026,-2.628408068,0.45319835,0.332839524,0.458536755,1.137939852,1.871196083,3.78281884,5.860547964,3.654387441,3.474374001,2.330546151,4.947500148,3.381035376,2.868956974,3.556356347,3.541582693,2.391048244,-0.64731646,0.991020772,0.462130913,-2.718337252,-0.848940526,-5.37800052,-4.755548476,-3.493436328,-10.27222038,-13.43036427,-8.768840196,-9.253297367,-17.04529769,-8.977409111,-11.16211987,-11.83041702,-10.26224446,-13.66540092,-10.66494561,-10.92073445,-13.79356012,-7.628047603,-7.295580828,-4.948901628,-1.934843427,-2.003009569,4.121194158
20190828,2.120755815,2.900118597,4.395097654,6.070737889,4.401300698,1.904208771,4.202719858,5.913000723,4.400789761,3.782935142,3.477787452,5.120164484,7.808487551,5.591866944,6.69896211,5.15786299,7.399800746,4.370716194,4.653482964,3.244305024,5.130160477,1.414732599,5.655134859,3.970837455,5.708474623,3.515062493,4.588020458,3.683217768,1.557721008,0.530974461,-1.589175932,-2.144648335,-3.447035185,-5.783823105,-5.623561059,-5.22172693,-5.212162519,-4.344807409,-6.703787966,-9.433209319,-6.733169364,-8.160014302,-9.70027286,-5.439138301,-7.841722731,-7.420595326,-4.595054407,-2.47680601,3.388249985
20190829,0.220764065,1.789837571,3.900337374,5.590561218,3.533071387,1.451688072,1.93930112,2.042343112,2.28715948,1.610732691,0.554240812,0.504977487,2.489780085,1.643653422,2.328301026,2.241166467,2.357363601,2.024558131,2.745210602,1.747152593,0.354747532,5.071998767,4.274375346,3.410069244,4.429247595,4.167366763,-1.874481693,-1.426653172,-1.170302706,2.457323087,1.502769773,0.228326596,-4.299584606,-8.78752604,-14.16673966,-17.67161677,-14.34849252,-13.48197016,-10.37295628,-13.5011017,-11.98601465,-13.82154708,-13.32693259,-10.45907871,-8.717361336,-7.549475468,-4.887289745,-2.874760272,3.317079532
20190830,-0.803934498,0.234078755,2.116795957,1.699891013,3.651876213,2.825853723,2.116120481,1.484218282,2.750587114,2.436682616,0.736055728,1.638864436,1.900246365,1.006427583,1.542524034,2.048780666,2.297174505,2.444377367,4.455712891,-1.066188508,4.177966645,2.969455043,3.20662324,3.191378438,1.481567967,0.091920113,-0.462492273,-1.150645177,-1.085080787,-2.09055892,-7.328782367,-7.768550523,-8.533728997,-7.312131871,-9.613865906,-11.26817529,-12.50355615,-11.61530156,-11.35395025,-12.9165592,-9.322571223,-8.843930612,-11.42689187,-7.715353796,-6.846513788,-6.464668827,-5.431892311,-3.458665652,2.808046434
